"seqnames"	"start"	"end"	"width"	"strand"	"peakName"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr10"	116786340	116786590	251	"*"	"peak8362"	"Promoter (<=1kb)"	10	116786467	116799184	12718	1	"4933412E12Rik"	"NR_038025"	0
"chr10"	116899205	116899943	739	"*"	"peak8370"	"Promoter (<=1kb)"	10	116886902	116899280	12379	2	"Cct2"	"NM_001358767"	0
"chr10"	117009811	117009982	172	"*"	"peak8377"	"Distal Intergenic"	10	116906032	116984379	78348	2	"Frs2"	"NM_177798"	-25432
"chr10"	121422645	121422860	216	"*"	"peak8650"	"Promoter (<=1kb)"	10	121382361	121422699	40339	2	"Tbk1"	"NM_019786"	0
"chr10"	121462140	121462599	460	"*"	"peak8652"	"Promoter (<=1kb)"	10	121423285	121462237	38953	2	"Xpot"	"NM_001081056"	0
"chr10"	121932869	121933718	850	"*"	"peak8685"	"Promoter (<=1kb)"	10	121916844	121933075	16232	2	"Rxylt1"	"NM_001364706"	0
"chr10"	122912233	122912494	262	"*"	"peak8716"	"Promoter (<=1kb)"	10	122827966	122912410	84445	2	"Mon2"	"NM_001163024"	0
"chr10"	126899039	126899620	582	"*"	"peak8828"	"Promoter (<=1kb)"	10	126899404	126903157	3754	1	"Cdk4"	"NM_001355005"	0
"chr10"	127871160	127871545	386	"*"	"peak8878"	"Promoter (<=1kb)"	10	127871215	127884506	13292	1	"Naca"	"NM_001113199"	0
"chr10"	128029907	128030393	487	"*"	"peak8887"	"Promoter (<=1kb)"	10	128030504	128045873	15370	1	"Gls2"	"NM_001033264"	-111
"chr10"	128401700	128402427	728	"*"	"peak8921"	"Promoter (<=1kb)"	10	128393635	128401803	8169	2	"Pa2g4"	"NM_011119"	0
"chr10"	128462566	128462830	265	"*"	"peak8923"	"Promoter (<=1kb)"	10	128460398	128462375	1978	2	"Rps26"	"NM_013765"	-191
"chr10"	128615411	128615575	165	"*"	"peak8938"	"Distal Intergenic"	10	128626779	128636696	9918	1	"Mmp19"	"NM_001164197"	-11204
"chr11"	5711901	5712546	646	"*"	"peak9142"	"Promoter (<=1kb)"	11	5712150	5734710	22561	1	"Ube2d-ps"	"NR_015577"	0
"chr11"	6225803	6226003	201	"*"	"peak9184"	"Promoter (<=1kb)"	11	6220714	6224837	4124	2	"Tmed4"	"NM_134020"	-966
"chr11"	6394056	6394825	770	"*"	"peak9195"	"Promoter (<=1kb)"	11	6377226	6394443	17218	2	"H2az2"	"NM_029938"	0
"chr11"	6478601	6478991	391	"*"	"peak9198"	"Promoter (<=1kb)"	11	6475591	6478760	3170	2	"Snhg15"	"NR_045893"	0
"chr11"	11481184	11481333	150	"*"	"peak9327"	"Distal Intergenic"	11	11507410	11529460	22051	1	"Gm11998"	"NR_166078"	-26077
"chr11"	11758819	11759392	574	"*"	"peak9342"	"Promoter (<=1kb)"	11	11750288	11758962	8675	2	"Fignl1"	"NM_001163359"	0
"chr11"	16458087	16458424	338	"*"	"peak9385"	"5' UTR"	11	16451638	16458484	6847	2	"Sec61g"	"NM_001109971"	60
"chr11"	16901020	16901495	476	"*"	"peak9397"	"Promoter (<=1kb)"	11	16884709	16901282	16574	2	"Eldr"	"NR_110421"	0
"chr11"	17108782	17109388	607	"*"	"peak9401"	"Promoter (<=1kb)"	11	17109298	17150380	41083	1	"Ppp3r1"	"NM_024459"	0
"chr11"	20151838	20152054	217	"*"	"peak9464"	"Intron (NM_008996/Rab1a, intron 1 of 5)"	11	20151412	20176856	25445	1	"Rab1a"	"NM_008996"	426
"chr11"	21041002	21041439	438	"*"	"peak9511"	"Promoter (<=1kb)"	11	21041324	21100327	59004	1	"Peli1"	"NM_023324"	0
"chr11"	21320894	21321410	517	"*"	"peak9519"	"Promoter (<=1kb)"	11	21271126	21321267	50142	2	"Ugp2"	"NM_001290634"	0
"chr11"	23615845	23616533	689	"*"	"peak9580"	"Promoter (<=1kb)"	11	23597283	23615883	18601	2	"Pex13"	"NM_023651"	0
"chr11"	24380325	24380474	150	"*"	"peak9611"	"Distal Intergenic"	11	24431909	24519951	88043	1	"4933430M04Rik"	"NR_045857"	-51435
"chr11"	24522617	24522868	252	"*"	"peak9617"	"Distal Intergenic"	11	24431909	24519951	88043	1	"4933430M04Rik"	"NR_045857"	90708
"chr11"	26543366	26543908	543	"*"	"peak9635"	"5' UTR"	11	26421402	26543920	122519	2	"Vrk2"	"NM_001252447"	12
"chr11"	28315271	28315623	353	"*"	"peak9647"	"Distal Intergenic"	11	28335684	28534324	198641	2	"Ccdc85a"	"NM_001166661"	218701
"chr11"	29122470	29123127	658	"*"	"peak9656"	"Promoter (<=1kb)"	11	29122976	29159641	36666	1	"Ppp4r3b"	"NM_001363362"	0
"chr11"	29323337	29323931	595	"*"	"peak9661"	"Promoter (<=1kb)"	11	29323658	29456134	132477	1	"Ccdc88a"	"NM_001363368"	0
"chr11"	29775366	29775598	233	"*"	"peak9668"	"5' UTR"	11	29772395	29775668	3274	2	"Fem1al"	"NM_176829"	70
"chr11"	35123637	35123786	150	"*"	"peak9874"	"Intron (NM_011412/Slit3, intron 3 of 35)"	11	35012283	35599334	587052	1	"Slit3"	"NM_011412"	111354
"chr11"	35660079	35660422	344	"*"	"peak9899"	"Promoter (<=1kb)"	11	35660322	35682112	21791	1	"Pank3"	"NM_145962"	0
"chr11"	40583224	40583658	435	"*"	"peak9950"	"Promoter (<=1kb)"	11	40570141	40583509	13369	2	"Mat2b"	"NM_134017"	0
"chr11"	40624225	40624571	347	"*"	"peak9951"	"Promoter (<=1kb)"	11	40592215	40624264	32050	2	"Hmmr"	"NM_013552"	0
"chr11"	40646003	40646309	307	"*"	"peak9953"	"Promoter (<=1kb)"	11	40639379	40646113	6735	2	"Ccng1"	"NM_009831"	0
"chr11"	43317004	43317180	177	"*"	"peak9973"	"Promoter (<=1kb)"	11	43311071	43317078	6008	2	"Pttg1"	"NM_001131054"	0
"chr11"	45846260	45846425	166	"*"	"peak10080"	"Promoter (<=1kb)"	11	45836134	45846330	10197	2	"Thg1l"	"NM_001080969"	0
"chr11"	46327635	46327919	285	"*"	"peak10098"	"Promoter (<=1kb)"	11	46327774	46333548	5775	1	"Med7"	"NM_001104530"	0
"chr11"	48691044	48691201	158	"*"	"peak10134"	"Promoter (<=1kb)"	11	48691187	48697068	5882	1	"Rack1"	"NM_008143"	0
"chr11"	48747375	48747532	158	"*"	"peak10140"	"Distal Intergenic"	11	48756072	48762247	6176	2	"Irgm1"	"NM_001355757"	14715
"chr11"	49094103	49094594	492	"*"	"peak10148"	"Promoter (<=1kb)"	11	49094119	49109643	15525	1	"Zfp62"	"NM_001024846"	0
"chr11"	49737068	49738012	945	"*"	"peak10172"	"Promoter (<=1kb)"	11	49737578	49777248	39671	1	"Mapk9"	"NM_001163671"	0
"chr11"	50065469	50065745	277	"*"	"peak10193"	"Promoter (<=1kb)"	11	50065678	50090942	25265	1	"Mrnip"	"NM_026543"	0
"chr11"	50183101	50183490	390	"*"	"peak10201"	"Promoter (<=1kb)"	11	50146461	50183163	36703	2	"Maml1"	"NM_175334"	0
"chr11"	50806887	50807160	274	"*"	"peak10243"	"Promoter (<=1kb)"	11	50789539	50807003	17465	2	"Zfp2"	"NM_001044697"	0
"chr11"	51153616	51154192	577	"*"	"peak10255"	"Promoter (<=1kb)"	11	51144472	51153831	9360	2	"BC049762"	"NM_001382322"	0
"chr11"	51579277	51580038	762	"*"	"peak10285"	"Promoter (<=1kb)"	11	51576212	51579461	3250	2	"0610009B22Rik"	"NM_025319"	0
"chr11"	53191135	53191639	505	"*"	"peak10359"	"Promoter (<=1kb)"	11	53150641	53191306	40666	2	"Hspa4"	"NM_008300"	0
"chr11"	53321540	53322367	828	"*"	"peak10362"	"Promoter (<=1kb)"	11	53318749	53321658	2910	2	"Uqcrq"	"NM_001326614"	0
"chr11"	53870872	53871288	417	"*"	"peak10397"	"Promoter (<=1kb)"	11	53840780	53871159	30380	2	"Slc22a21"	"NM_001362202"	0
"chr11"	54413384	54413915	532	"*"	"peak10419"	"Promoter (<=1kb)"	11	54413671	54590112	176442	1	"Rapgef6"	"NM_001252494"	0
"chr11"	54678123	54678715	593	"*"	"peak10427"	"Promoter (<=1kb)"	11	54608241	54678529	70289	2	"Cdc42se2"	"NM_178626"	0
"chr11"	58845279	58845537	259	"*"	"peak10627"	"Promoter (<=1kb)"	11	58845511	58846018	508	1	"H2aw"	"NM_178218"	0
"chr11"	59093190	59093358	169	"*"	"peak10642"	"Promoter (<=1kb)"	11	59088619	59093257	4639	2	"2610507I01Rik"	"NR_037964"	0
"chr11"	59729905	59730267	363	"*"	"peak10684"	"Intron (NM_011991/Cops3, intron 1 of 11)"	11	59708630	59730593	21964	2	"Cops3"	"NM_011991"	326
"chr11"	61385025	61385491	467	"*"	"peak10776"	"Promoter (<=1kb)"	11	61379638	61385087	5450	2	"Mapk7"	"NM_001361989"	0
"chr11"	61652855	61653125	271	"*"	"peak10794"	"Promoter (<=1kb)"	11	61620476	61652914	32439	2	"Prpsap2"	"NM_001164242"	0
"chr11"	65697811	65698359	549	"*"	"peak10960"	"Promoter (<=1kb)"	11	65698001	65720065	22065	1	"Zkscan6"	"NM_001302374"	0
"chr11"	65702482	65702717	236	"*"	"peak10961"	"Intron (NM_001302374/Zkscan6, intron 1 of 6)"	11	65698791	65720065	21275	1	"Zkscan6"	"NM_001362834"	3691
"chr11"	68458087	68458241	155	"*"	"peak11080"	"Distal Intergenic"	11	68447012	68449071	2060	1	"Mfsd6l"	"NM_146004"	11075
"chr11"	69214623	69214888	266	"*"	"peak11125"	"Promoter (<=1kb)"	11	69190322	69214699	24378	2	"Cntrob"	"NM_172560"	0
"chr11"	69553377	69553757	381	"*"	"peak11148"	"Promoter (<=1kb)"	11	69547525	69553475	5951	2	"Mpdu1"	"NM_001301710"	0
"chr11"	69871039	69871700	662	"*"	"peak11180"	"Promoter (<=1kb)"	11	69859051	69871156	12106	2	"Elp5"	"NM_001253700"	0
"chr11"	69912222	69912557	336	"*"	"peak11186"	"Promoter (2-3kb)"	11	69914808	69936357	21550	1	"Dlg4"	"NM_001370671"	-2251
"chr11"	70910017	70910804	788	"*"	"peak11248"	"Promoter (<=1kb)"	11	70898266	70910129	11864	2	"Derl2"	"NM_001291147"	0
"chr11"	72105762	72106167	406	"*"	"peak11308"	"Promoter (<=1kb)"	11	72105964	72109276	3313	1	"4930563E22Rik"	"NM_001163728"	0
"chr11"	72497773	72498354	582	"*"	"peak11333"	"Promoter (<=1kb)"	11	72498087	72577307	79221	1	"Ube2g1"	"NM_025985"	0
"chr11"	76654284	76654552	269	"*"	"peak11521"	"Promoter (<=1kb)"	11	76617428	76654404	36977	2	"Gosr1"	"NM_001356321"	0
"chr11"	76823745	76824002	258	"*"	"peak11529"	"Distal Intergenic"	11	76836482	76878215	41734	1	"Blmh"	"NM_178645"	-12480
"chr11"	78006173	78006447	275	"*"	"peak11582"	"Promoter (<=1kb)"	11	78006452	78048165	41714	1	"Fam222b"	"NM_001364110"	-5
"chr11"	78219107	78219264	158	"*"	"peak11604"	"Promoter (<=1kb)"	11	78219248	78233602	14355	1	"Pigs"	"NM_201406"	0
"chr11"	78426898	78427289	392	"*"	"peak11613"	"Promoter (<=1kb)"	11	78427187	78432558	5372	1	"Ift20"	"NM_018854"	0
"chr11"	78441512	78441903	392	"*"	"peak11615"	"Promoter (<=1kb)"	11	78432643	78441561	8919	2	"Tmem97"	"NM_133706"	0
"chr11"	78588193	78588904	712	"*"	"peak11619"	"Promoter (<=1kb)"	11	78457994	78588251	130258	2	"Nlk"	"NM_008702"	0
"chr11"	79884359	79884648	290	"*"	"peak11683"	"Exon (NM_001163018/Suz12, exon 1 of 15)"	11	79883932	79924949	41018	1	"Suz12"	"NM_199196"	427
"chr11"	80099675	80100021	347	"*"	"peak11692"	"Promoter (<=1kb)"	11	80099877	80158733	58857	1	"Rhot1"	"NM_001163354"	0
"chr11"	80319135	80319552	418	"*"	"peak11704"	"Promoter (<=1kb)"	11	80319441	80362959	43519	1	"Psmd11"	"NM_178616"	0
"chr11"	83355834	83356076	243	"*"	"peak11839"	"Promoter (1-2kb)"	11	83331594	83353866	22273	2	"Mmp28"	"NM_172797"	-1968
"chr11"	83363672	83364000	329	"*"	"peak11840"	"Promoter (<=1kb)"	11	83363934	83397569	33636	1	"Taf15"	"NM_027427"	0
"chr11"	84255753	84255927	175	"*"	"peak11876"	"Intron (NM_133360/Acaca, intron 45 of 53)"	11	84313682	84404327	90646	2	"Aatf"	"NM_019816"	148400
"chr11"	85030822	85031456	635	"*"	"peak11906"	"Promoter (<=1kb)"	11	84875314	85030781	155468	2	"Usp32"	"NM_001029934"	-41
"chr11"	86435493	86436066	574	"*"	"peak11949"	"Promoter (<=1kb)"	11	86389695	86435633	45939	2	"Rps6kb1"	"NM_001114334"	0
"chr11"	86648263	86649052	790	"*"	"peak11952"	"Promoter (<=1kb)"	11	86585180	86648393	63214	2	"Cltc"	"NM_001003908"	0
"chr11"	86999505	87000165	661	"*"	"peak11967"	"Promoter (<=1kb)"	11	86979982	86999540	19559	2	"Prr11"	"NM_175563"	0
"chr11"	87938034	87938584	551	"*"	"peak12013"	"Promoter (<=1kb)"	11	87938199	87944583	6385	1	"Srsf1"	"NM_001078167"	0
"chr11"	88951469	88951934	466	"*"	"peak12066"	"Promoter (<=1kb)"	11	88926005	88951574	25570	2	"Dgke"	"NM_001362845"	0
"chr11"	93776409	93777079	671	"*"	"peak12176"	"Promoter (<=1kb)"	11	93776676	93837815	61140	1	"Mbtd1"	"NM_001363336"	0
"chr11"	93846703	93846938	236	"*"	"peak12179"	"Promoter (<=1kb)"	11	93840640	93846609	5970	2	"Nme2"	"NM_001077529"	-94
"chr11"	94520141	94520675	535	"*"	"peak12216"	"Promoter (<=1kb)"	11	94520603	94536049	15447	1	"Lrrc59"	"NM_133807"	0
"chr11"	95200352	95200754	403	"*"	"peak12250"	"Intron (NM_001195003/Kat7, intron 1 of 14)"	11	95162679	95201072	38394	2	"Kat7"	"NM_001195003"	318
"chr11"	95966178	95966969	792	"*"	"peak12285"	"Promoter (<=1kb)"	11	95963619	95966457	2839	2	"Atp5g1"	"NM_001161419"	0
"chr11"	97635880	97636160	281	"*"	"peak12376"	"Downstream (<1kb)"	11	97635723	97635861	139	1	"Mir8102"	"NR_106180"	157
"chr11"	97673137	97673419	283	"*"	"peak12379"	"Promoter (<=1kb)"	11	97668352	97673265	4914	2	"Rpl23"	"NM_022891"	0
"chr11"	98700382	98700728	347	"*"	"peak12434"	"Promoter (<=1kb)"	11	98700634	98724633	24000	1	"Casc3"	"NM_138660"	0
"chr11"	98914964	98915331	368	"*"	"peak12448"	"Promoter (<=1kb)"	11	98883773	98915015	31243	2	"Top2a"	"NM_011623"	0
"chr11"	99144976	99145133	158	"*"	"peak12462"	"Distal Intergenic"	11	99123587	99134973	11387	2	"Krt222"	"NM_172946"	-10003
"chr11"	100210467	100210855	389	"*"	"peak12495"	"Promoter (<=1kb)"	11	100210775	100212925	2151	1	"Eif1"	"NM_011508"	0
"chr11"	100628975	100629284	310	"*"	"peak12533"	"Promoter (<=1kb)"	11	100605829	100629041	23213	2	"Rab5c"	"NM_001305003"	0
"chr11"	100829997	100830753	757	"*"	"peak12542"	"Promoter (<=1kb)"	11	100777632	100830366	52735	2	"Stat3"	"NM_011486"	0
"chr11"	100900120	100900407	288	"*"	"peak12547"	"Promoter (<=1kb)"	11	100900267	100918328	18062	1	"Atp6v0a1"	"NM_001362641"	0
"chr11"	101010634	101011068	435	"*"	"peak12551"	"Promoter (<=1kb)"	11	100987148	101010667	23520	2	"Retreg3"	"NM_001361583"	0
"chr11"	101332849	101333411	563	"*"	"peak12575"	"Promoter (<=1kb)"	11	101333071	101336422	3352	1	"Rpl27"	"NM_011289"	0
"chr11"	101442901	101443819	919	"*"	"peak12580"	"Promoter (<=1kb)"	11	101442933	101472777	29845	1	"Nbr1"	"NM_001252220"	0
"chr11"	102710356	102710509	154	"*"	"peak12654"	"5' UTR"	11	102690304	102710512	20209	2	"Gjc1"	"NM_001159383"	3
"chr11"	103196643	103196817	175	"*"	"peak12679"	"Distal Intergenic"	11	103110590	103158227	47638	2	"Map3k14"	"NM_016896"	-38416
"chr11"	105924436	105924586	151	"*"	"peak12787"	"Intron (NM_001037712/Kcnh6, intron 12 of 12)"	11	105927698	105950149	22452	1	"Dcaf7"	"NM_027946"	-3112
"chr11"	106084124	106084700	577	"*"	"peak12800"	"Promoter (<=1kb)"	11	106053800	106084429	30630	2	"Strada"	"NM_001252448"	0
"chr11"	106686459	106686771	313	"*"	"peak12836"	"Intron (NM_001166685/Cep95, intron 3 of 18)"	11	106680078	106709687	29610	1	"Cep95"	"NM_177088"	6381
"chr11"	106942399	106942627	229	"*"	"peak12845"	"Intron (NM_001359590/Bptf, intron 23 of 27)"	11	106916695	106921268	4574	1	"1810010H24Rik"	"NM_001372504"	25704
"chr11"	107080025	107080319	295	"*"	"peak12855"	"Promoter (<=1kb)"	11	107057479	107080207	22729	2	"Nol11"	"NM_001161329"	0
"chr11"	110956518	110957402	885	"*"	"peak13025"	"Promoter (<=1kb)"	11	110956990	110967651	10662	1	"Kcnj2"	"NM_008425"	0
"chr11"	115310718	115310995	278	"*"	"peak13212"	"Promoter (<=1kb)"	11	115306523	115310745	4223	2	"Atp5h"	"NM_027862"	0
"chr11"	115427018	115427400	383	"*"	"peak13221"	"Promoter (<=1kb)"	11	115413935	115427056	13122	2	"Sumo2"	"NM_133354"	0
"chr11"	119989384	119990020	637	"*"	"peak13540"	"Promoter (<=1kb)"	11	119989760	119991250	1491	1	"Ndufaf8"	"NM_001110242"	0
"chr11"	121127425	121128180	756	"*"	"peak13636"	"Promoter (<=1kb)"	11	121128062	121146682	18621	1	"Narf"	"NM_026272"	0
"chr12"	4132758	4132956	199	"*"	"peak13745"	"5' UTR"	12	4132574	4160612	28039	1	"Dnajc27"	"NM_153082"	184
"chr12"	4957200	4957898	699	"*"	"peak13782"	"Promoter (<=1kb)"	12	4926814	4957553	30740	2	"Ubxn2a"	"NM_145441"	0
"chr12"	4967062	4967653	592	"*"	"peak13783"	"Promoter (<=1kb)"	12	4967353	5097394	130042	1	"Atad2b"	"NM_001362349"	0
"chr12"	8407549	8407765	217	"*"	"peak13840"	"Distal Intergenic"	12	8363433	8393824	30392	1	"Hs1bp3"	"NM_021429"	44116
"chr12"	8690754	8691196	443	"*"	"peak13861"	"Distal Intergenic"	12	8724134	8802583	78450	1	"Pum2"	"NM_001160221"	-32938
"chr12"	9079775	9080540	766	"*"	"peak13880"	"Promoter (<=1kb)"	12	9079997	9086394	6398	1	"Ttc32"	"NM_029321"	0
"chr12"	9325318	9325594	277	"*"	"peak13890"	"Distal Intergenic"	12	9079997	9086394	6398	1	"Ttc32"	"NM_029321"	245321
"chr12"	10440929	10441470	542	"*"	"peak13902"	"Exon (NM_023697/Rdh14, exon 1 of 2)"	12	10440780	10445562	4783	1	"Rdh14"	"NM_023697"	149
"chr12"	11315771	11316197	427	"*"	"peak13917"	"Promoter (<=1kb)"	12	11288939	11315808	26870	2	"Gen1"	"NM_177331"	0
"chr12"	17316408	17316641	234	"*"	"peak14070"	"Promoter (<=1kb)"	12	17316590	17334786	18197	1	"Pdia6"	"NM_027959"	0
"chr12"	17931625	17932017	393	"*"	"peak14114"	"Promoter (<=1kb)"	12	17931874	17951940	20067	1	"Gm9222"	"NM_001382840"	0
"chr12"	19203350	19203501	152	"*"	"peak14132"	"Distal Intergenic"	12	19437871	19458437	20567	1	"Gm5784"	"NM_001384145"	-234370
"chr12"	19338311	19338546	236	"*"	"peak14134"	"Distal Intergenic"	12	19437871	19458437	20567	1	"Gm5784"	"NM_001384145"	-99325
"chr12"	21335951	21336427	477	"*"	"peak14163"	"Promoter (<=1kb)"	12	21336298	21358231	21934	1	"Cpsf3"	"NM_001364373"	0
"chr12"	24881064	24881667	604	"*"	"peak14207"	"Promoter (<=1kb)"	12	24845857	24881316	35460	2	"2900060N12Rik"	"NR_166875"	0
"chr12"	28685568	28686107	540	"*"	"peak14342"	"Promoter (<=1kb)"	12	28680846	28685952	5107	2	"Rps7"	"NM_011300"	0
"chr12"	28699455	28699674	220	"*"	"peak14343"	"Promoter (<=1kb)"	12	28699601	28709590	9990	1	"Rnaseh1"	"NM_001286865"	0
"chr12"	31704740	31704954	215	"*"	"peak14477"	"Promoter (<=1kb)"	12	31704868	31987629	282762	1	"Cog5"	"NM_001163126"	0
"chr12"	32869942	32870456	515	"*"	"peak14517"	"Promoter (<=1kb)"	12	32870334	32903368	33035	1	"Nampt"	"NM_021524"	0
"chr12"	33003811	33004437	627	"*"	"peak14524"	"Promoter (<=1kb)"	12	33003944	33029501	25558	1	"Sypl"	"NM_013635"	0
"chr12"	33499651	33500007	357	"*"	"peak14549"	"Distal Intergenic"	12	33479623	33489379	9757	1	"Twistnb"	"NM_172253"	20028
"chr12"	40221857	40222062	206	"*"	"peak14617"	"Distal Intergenic"	12	40226385	40249314	22930	2	"Lsmem1"	"NM_001033437"	27252
"chr12"	44256766	44257402	637	"*"	"peak14656"	"Promoter (<=1kb)"	12	44252680	44256851	4172	2	"Dnajb9"	"NM_013760"	0
"chr12"	44315510	44316050	541	"*"	"peak14659"	"Promoter (<=1kb)"	12	44315937	44360218	44282	1	"Pnpla8"	"NM_026164"	0
"chr12"	51424167	51424424	258	"*"	"peak14702"	"Promoter (<=1kb)"	12	51424296	51463998	39703	1	"Scfd1"	"NM_001306178"	0
"chr12"	51738633	51739288	656	"*"	"peak14712"	"Promoter (<=1kb)"	12	51655324	51738697	83374	2	"Strn3"	"NM_001172098"	0
"chr12"	52052902	52053418	517	"*"	"peak14728"	"Promoter (<=1kb)"	12	52035089	52053290	18202	2	"Dtd2"	"NM_001347404"	0
"chr12"	52140098	52140249	152	"*"	"peak14731"	"Distal Intergenic"	12	52144529	52357742	213214	1	"Nubpl"	"NM_029760"	-4280
"chr12"	54703148	54703667	520	"*"	"peak14810"	"Promoter (<=1kb)"	12	54692159	54703357	11199	2	"Sptssa"	"NM_134054"	0
"chr12"	55126837	55127082	246	"*"	"peak14836"	"Promoter (<=1kb)"	12	55092446	55126895	34450	2	"2700097O09Rik"	"NM_028314"	0
"chr12"	55127190	55127364	175	"*"	"peak14837"	"Promoter (<=1kb)"	12	55127281	55162152	34872	1	"Srp54a"	"NM_011899"	0
"chr12"	55882899	55883840	942	"*"	"peak14860"	"Promoter (<=1kb)"	12	55883151	55916521	33371	1	"Brms1l"	"NM_001037756"	0
"chr12"	57277106	57277255	150	"*"	"peak14886"	"Promoter (<=1kb)"	12	57277211	57504027	226817	1	"Mipol1"	"NM_001164370"	0
"chr12"	69418179	69419154	976	"*"	"peak14964"	"Promoter (<=1kb)"	12	69418924	69422754	3831	1	"Arf6"	"NM_007481"	0
"chr12"	69939840	69940021	182	"*"	"peak14997"	"Promoter (<=1kb)"	12	69939879	70010859	70981	1	"Atl1"	"NM_178628"	0
"chr12"	70499747	70499984	238	"*"	"peak15021"	"Promoter (<=1kb)"	12	70499928	70514398	14471	1	"Tmx1"	"NM_028339"	0
"chr12"	70984440	70984777	338	"*"	"peak15038"	"Promoter (<=1kb)"	12	70984631	71011491	26861	1	"Actr10"	"NM_019785"	0
"chr12"	75716080	75716622	543	"*"	"peak15199"	"Promoter (<=1kb)"	12	75677368	75716311	38944	2	"Wdr89"	"NM_028203"	0
"chr12"	76812398	76812577	180	"*"	"peak15266"	"Exon (NM_206534/Churc1, exon 1 of 4)"	12	76812312	76829952	17641	1	"Churc1"	"NR_154884"	86
"chr12"	77285092	77285865	774	"*"	"peak15284"	"Promoter (<=1kb)"	12	77285513	77522770	237258	1	"Fut8"	"NR_045554"	0
"chr12"	77762410	77762579	170	"*"	"peak15298"	"Distal Intergenic"	12	77456915	77522770	65856	1	"Fut8"	"NM_001252616"	305495
"chr12"	78795287	78795819	533	"*"	"peak15325"	"Promoter (<=1kb)"	12	78795721	78887487	91767	1	"Mpp5"	"NM_019579"	0
"chr12"	80179409	80179799	391	"*"	"peak15376"	"Promoter (<=1kb)"	12	80167320	80179618	12299	2	"2310015A10Rik"	"NR_033514"	0
"chr12"	80992736	80993116	381	"*"	"peak15410"	"Intron (NM_001079694/Srsf5, intron 1 of 7)"	12	80992273	80997280	5008	1	"Srsf5"	"NM_009159"	463
"chr12"	81531546	81531939	394	"*"	"peak15427"	"Promoter (<=1kb)"	12	81405626	81531911	126286	2	"Cox16"	"NM_001309809"	0
"chr12"	81641740	81642117	378	"*"	"peak15430"	"Promoter (<=1kb)"	12	81620331	81641782	21452	2	"Med6"	"NM_001347384"	0
"chr12"	85916226	85916472	247	"*"	"peak15667"	"Intron (NM_001081423/Ttll5, intron 9 of 33)"	12	85871694	86100534	228841	1	"Ttll5"	"NM_001364630"	44532
"chr12"	89122793	89123004	212	"*"	"peak15805"	"Intron (NM_001198587/Nrxn3, intron 3 of 19)"	12	88920160	90301707	1381548	1	"Nrxn3"	"NM_172544"	202633
"chr12"	91555115	91555387	273	"*"	"peak15820"	"Intron (NM_031391/Gtf2a1, intron 1 of 8)"	12	91522036	91556423	34388	2	"Gtf2a1"	"NM_031391"	1036
"chr12"	96882427	96882675	249	"*"	"peak15852"	"Distal Intergenic"	12	96013395	96013996	602	2	"1700019M22Rik"	"NR_103800"	-868431
"chr12"	98886772	98886937	166	"*"	"peak15877"	"Promoter (<=1kb)"	12	98886833	98949497	62665	1	"Ttc8"	"NM_001364378"	0
"chr12"	100168145	100168341	197	"*"	"peak15948"	"Intron (NM_009790/Calm1, intron 1 of 5)"	12	100166403	100176083	9681	1	"Calm1"	"NM_001313934"	1742
"chr12"	101049480	101050282	803	"*"	"peak15985"	"Promoter (<=1kb)"	12	101005668	101049961	44294	2	"Ppp4r3a"	"NM_001160214"	0
"chr12"	101879329	101879558	230	"*"	"peak16000"	"Promoter (<=1kb)"	12	101803631	101879430	75800	2	"Trip11"	"NM_028446"	0
"chr12"	101942137	101942452	316	"*"	"peak16003"	"Promoter (<=1kb)"	12	101942233	101972252	30020	1	"Cpsf2"	"NM_016856"	0
"chr12"	102435070	102435591	522	"*"	"peak16047"	"Promoter (<=1kb)"	12	102435393	102464166	28774	1	"Golga5"	"NM_001199004"	0
"chr12"	102844605	102844998	394	"*"	"peak16062"	"Promoter (<=1kb)"	12	102747056	102844701	97646	2	"Btbd7"	"NM_001377026"	0
"chr12"	103391977	103392421	445	"*"	"peak16089"	"Promoter (<=1kb)"	12	103374235	103392106	17872	2	"Ddx24"	"NM_001159502"	0
"chr12"	104718301	104718655	355	"*"	"peak16149"	"Promoter (<=1kb)"	12	104654001	104718211	64211	2	"Dicer1"	"NM_148948"	-90
"chr12"	106471754	106471942	189	"*"	"peak16270"	"Distal Intergenic"	12	106408911	106413925	5015	2	"1700121N20Rik"	"NR_036593"	-57829
"chr12"	108145489	108146162	674	"*"	"peak16367"	"Promoter (<=1kb)"	12	108145997	108169618	23622	1	"Ccnk"	"NM_009832"	0
"chr12"	108300228	108300643	416	"*"	"peak16376"	"Promoter (<=1kb)"	12	108300575	108328493	27919	1	"Cyp46a1"	"NM_010010"	0
"chr12"	108758618	108759037	420	"*"	"peak16401"	"Promoter (<=1kb)"	12	108759223	108786074	26852	1	"Yy1"	"NM_009537"	-186
"chr12"	108801738	108802288	551	"*"	"peak16402"	"Promoter (<=1kb)"	12	108791804	108801802	9999	2	"Slc25a29"	"NM_181328"	0
"chr12"	110704099	110704562	464	"*"	"peak16510"	"Promoter (<=1kb)"	12	110704434	110761462	57029	1	"Wdr20"	"NM_001364272"	0
