X,norm_foldChange,LOGFC,pvalue,pvalue.adj.FDR,STATE
Eml1,0.748974146,-0.417012176,0.013107114,0.024640279,DOWN
Cntnap5a,0.748933178,-0.417091092,0.000219344,0.000486535,DOWN
Cpsf3,0.748887392,-0.417179294,0,0,DOWN
Mcrip2,0.74879521,-0.417356888,2.04E-11,6.75E-11,DOWN
Brcc3,0.748780719,-0.417384808,0,0,DOWN
Smu1,0.748727005,-0.417488305,0,0,DOWN
Hells,0.748724085,-0.417493931,3.08E-05,7.24E-05,DOWN
Fars2,0.748702009,-0.417536469,0,0,DOWN
Nsg1,0.748693511,-0.417552845,3.33E-16,1.34E-15,DOWN
Slc44a1,0.748554586,-0.417820571,7.42E-13,2.61E-12,DOWN
Dapp1,0.748500705,-0.41792442,1.69E-05,4.06E-05,DOWN
Zbed3,0.748369119,-0.418178068,0,0,DOWN
Trmo,0.748358358,-0.418198812,0.001273838,0.002656973,DOWN
Rabl3,0.748336899,-0.418240182,8.14E-08,2.26E-07,DOWN
Mapk1ip1,0.748319742,-0.418273258,2.17E-07,5.88E-07,DOWN
Rabggtb,0.748314472,-0.418283418,0,0,DOWN
Tmf1,0.748302514,-0.418306473,0,0,DOWN
Tyms,0.748223008,-0.418459765,8.36E-09,2.45E-08,DOWN
Aldh9a1,0.748210898,-0.418483115,0,0,DOWN
Pex2,0.748209367,-0.418486068,0,0,DOWN
Cyb5d2,0.748173749,-0.418554748,0.001982308,0.004057294,DOWN
Ccdc28b,0.748125345,-0.418648087,0,0,DOWN
Atf1,0.748116602,-0.418664947,0,0,DOWN
Sh3bgrl,0.748020291,-0.418850689,0,0,DOWN
Rps6ka2,0.74795695,-0.41897286,0.000260582,0.000574017,DOWN
Amacr,0.747889128,-0.419103683,3.66E-07,9.80E-07,DOWN
Cryge,0.747793729,-0.419287721,0.003100296,0.006218821,DOWN
Atp6v0d1,0.747691425,-0.419485107,0,0,DOWN
Cdk5rap3,0.74764964,-0.419565735,0,0,DOWN
Kcnk2,0.747548969,-0.419760008,1.62E-09,4.89E-09,DOWN
Supt3,0.747529948,-0.419796716,3.11E-12,1.07E-11,DOWN
Rp2,0.747470591,-0.419911276,6.28E-06,1.56E-05,DOWN
Srrt,0.747425383,-0.419998536,0,0,DOWN
Fam216a,0.747365929,-0.4201133,0,0,DOWN
Ptpn4,0.74735784,-0.420128913,8.94E-13,3.14E-12,DOWN
Snrpc,0.747283913,-0.42027163,0,0,DOWN
Ercc4,0.747282084,-0.42027516,3.84E-07,1.03E-06,DOWN
Drg2,0.747269345,-0.420299755,6.00E-15,2.29E-14,DOWN
Cul5,0.747261443,-0.420315011,0,0,DOWN
AW146154,0.747188106,-0.420456605,0.000194968,0.000433924,DOWN
Sugp1,0.747164778,-0.420501648,4.47E-10,1.39E-09,DOWN
Fbxo22,0.747159206,-0.420512408,0,0,DOWN
Eif3h,0.747148246,-0.420533569,0,0,DOWN
Mlycd,0.747095918,-0.420634615,1.39E-10,4.42E-10,DOWN
Klf13,0.747095115,-0.420636167,0,0,DOWN
Gatm,0.747074791,-0.420675414,0,0,DOWN
2810402E24Rik,0.747065208,-0.420693919,3.94E-10,1.22E-09,DOWN
Dctn6,0.746969396,-0.420878959,0,0,DOWN
Rest,0.746883955,-0.421043989,0,0,DOWN
Tomm40,0.746832637,-0.421143119,0,0,DOWN
Rpl13,0.74678376,-0.421237541,0,0,DOWN
Phldb2,0.746774259,-0.421255895,4.83E-12,1.65E-11,DOWN
Ano10,0.746689746,-0.421419176,2.66E-05,6.29E-05,DOWN
Zfp579,0.74667015,-0.421457038,2.22E-16,8.96E-16,DOWN
Med15,0.746606491,-0.421580042,1.83E-13,6.62E-13,DOWN
Snx27,0.746569801,-0.421650943,1.31E-14,4.95E-14,DOWN
Stxbp4,0.746555523,-0.421678535,2.18E-06,5.58E-06,DOWN
Ankle2,0.746440435,-0.421900955,8.52E-13,2.99E-12,DOWN
Mccc2,0.746434105,-0.421913191,7.30E-12,2.47E-11,DOWN
Polr2m,0.746271108,-0.422228262,0,0,DOWN
Mbtps1,0.7462127,-0.422341181,0,0,DOWN
Parn,0.746168313,-0.422426999,1.45E-14,5.48E-14,DOWN
Tex2,0.746083712,-0.422590582,0.023290687,0.042235714,DOWN
Tbc1d31,0.746041344,-0.422672511,3.89E-05,9.10E-05,DOWN
Cpe,0.745974481,-0.422801816,0,0,DOWN
Zfpl1,0.745968042,-0.42281427,0,0,DOWN
Cnpy2,0.745938808,-0.42287081,0,0,DOWN
Sirpa,0.745931622,-0.422884707,1.25E-06,3.24E-06,DOWN
Seh1l,0.745898782,-0.422948224,5.97E-12,2.03E-11,DOWN
Kat7,0.745885021,-0.422974841,4.07E-12,1.39E-11,DOWN
Ptgds,0.745833063,-0.423075342,5.76E-12,1.96E-11,DOWN
Agbl3,0.74581948,-0.423101617,8.51E-10,2.61E-09,DOWN
Lpcat3,0.745715526,-0.423302717,0,0,DOWN
Ppm1d,0.745706439,-0.423320297,8.10E-10,2.49E-09,DOWN
Zfp408,0.745655544,-0.423418765,0.000294157,0.000645606,DOWN
Yap1,0.745634903,-0.4234587,0,0,DOWN
Gnai3,0.745620112,-0.423487321,0,0,DOWN
Taok2,0.745590448,-0.423544718,5.51E-10,1.70E-09,DOWN
Actl6a,0.745583384,-0.423558385,0,0,DOWN
Mcu,0.745581833,-0.423561387,4.94E-06,1.23E-05,DOWN
Nucb1,0.745508094,-0.423704079,0,0,DOWN
Zfp868,0.745374003,-0.423963594,2.98E-06,7.55E-06,DOWN
Tesc,0.745297658,-0.424111369,0.001603277,0.003309236,DOWN
AC165953.2,0.745217181,-0.424267159,0.000296549,0.000650711,DOWN
S100a13,0.74520558,-0.424289617,3.57E-08,1.01E-07,DOWN
Acads,0.745002069,-0.424683663,0,0,DOWN
Bcor,0.744971047,-0.424743738,9.24E-10,2.83E-09,DOWN
Smg8,0.744919094,-0.424844353,2.24E-06,5.75E-06,DOWN
Nxf1,0.74491136,-0.424859332,0,0,DOWN
Aplp2,0.744870025,-0.424939389,0,0,DOWN
Stk25,0.744867217,-0.424944827,0,0,DOWN
Cox11,0.744842775,-0.424992168,7.55E-12,2.55E-11,DOWN
Cox19,0.744808067,-0.425059397,0,0,DOWN
Nudt5,0.744790557,-0.425093314,3.01E-12,1.03E-11,DOWN
B3galt4,0.7447855,-0.425103109,1.51E-05,3.65E-05,DOWN
B230219D22Rik,0.744776097,-0.425121324,0,0,DOWN
Hmgcl,0.744763738,-0.425145264,2.01E-13,7.25E-13,DOWN
Ccdc138,0.744726906,-0.425216613,0.004008393,0.007962063,DOWN
Mrm2,0.744570571,-0.425519499,5.15E-10,1.59E-09,DOWN
Fkbp7,0.744550263,-0.425558849,1.17E-14,4.41E-14,DOWN
Emd,0.744464036,-0.42572594,0,0,DOWN
Btrc,0.744413662,-0.425823562,0,0,DOWN
Cyp39a1,0.744404444,-0.425841427,0.000169055,0.000378422,DOWN
Ints4,0.74437322,-0.425901941,5.47E-14,2.02E-13,DOWN
Serinc5,0.744367811,-0.425912424,1.75E-12,6.06E-12,DOWN
Gon4l,0.744307012,-0.426030267,1.11E-16,4.51E-16,DOWN
Lta4h,0.744304812,-0.426034532,6.33E-11,2.04E-10,DOWN
Frg1,0.744264917,-0.426111863,0,0,DOWN
Osbpl11,0.744250105,-0.426140575,2.22E-09,6.66E-09,DOWN
2310039H08Rik,0.744231355,-0.426176921,0,0,DOWN
Cep78,0.744173487,-0.426289104,4.22E-05,9.85E-05,DOWN
Igsf8,0.744165264,-0.426305044,5.58E-11,1.81E-10,DOWN
Tprkb,0.744155857,-0.426323282,2.68E-12,9.24E-12,DOWN
Cmtm8,0.744015853,-0.426594734,0.018353719,0.033844319,DOWN
Gle1,0.744007977,-0.426610006,2.30E-14,8.60E-14,DOWN
P3h3,0.743984152,-0.426656204,1.58E-14,5.94E-14,DOWN
Mindy3,0.743856006,-0.42690472,7.38E-10,2.27E-09,DOWN
Yjefn3,0.743798728,-0.427015815,0.005099725,0.010017208,DOWN
Rps6kc1,0.743784071,-0.427044244,0.001794637,0.003689588,DOWN
Tpp1,0.743773234,-0.427065263,0,0,DOWN
Sh3d21,0.74374829,-0.427113648,7.69E-10,2.36E-09,DOWN
Mpp5,0.743687225,-0.427232105,5.55E-15,2.13E-14,DOWN
Ttc39a,0.743675264,-0.427255308,0.000123004,0.000278014,DOWN
Hjurp,0.743617446,-0.427367478,0,0,DOWN
Nr3c1,0.743593643,-0.427413658,1.12E-10,3.59E-10,DOWN
Sema4b,0.743428518,-0.427734064,0,0,DOWN
Fam53b,0.743396086,-0.427797002,1.67E-15,6.49E-15,DOWN
Chd7,0.743354138,-0.427878413,1.22E-05,2.95E-05,DOWN
Upf2,0.743294315,-0.427994521,2.22E-16,8.96E-16,DOWN
Mdh1,0.743290288,-0.428002337,0,0,DOWN
Pecr,0.743287145,-0.428008438,3.91E-11,1.28E-10,DOWN
Atp5d,0.743266287,-0.428048923,0,0,DOWN
Exog,0.743244393,-0.42809142,0.000126953,0.000286612,DOWN
Rida,0.743133859,-0.428305991,2.22E-16,8.96E-16,DOWN
Uqcc1,0.743072671,-0.428424785,6.20E-11,2.00E-10,DOWN
Ing4,0.743029982,-0.428507668,0,0,DOWN
Spata13,0.743003251,-0.428559572,0.025759546,0.046410807,DOWN
Chmp5,0.742903614,-0.428753051,0,0,DOWN
Usp40,0.742873712,-0.42881112,8.84E-14,3.23E-13,DOWN
Tmem19,0.74271996,-0.429109745,2.88E-09,8.61E-09,DOWN
Mindy2,0.742638916,-0.429267178,3.66E-15,1.41E-14,DOWN
Cbl,0.742624424,-0.429295331,2.99E-11,9.81E-11,DOWN
Pa2g4,0.74262233,-0.429299398,0,0,DOWN
Polr1b,0.74259445,-0.429353561,0.000458472,0.000992262,DOWN
Fcgrt,0.742496841,-0.429543207,0,0,DOWN
Chadl,0.742494998,-0.429546788,0.00115729,0.002423841,DOWN
Rbm5,0.742447531,-0.42963902,0,0,DOWN
Herc2,0.742387413,-0.429755844,1.58E-13,5.73E-13,DOWN
Vac14,0.742331538,-0.429864431,7.68E-06,1.89E-05,DOWN
Ehd1,0.742294532,-0.429936353,2.29E-11,7.57E-11,DOWN
Edem1,0.742257206,-0.430008901,1.07E-06,2.78E-06,DOWN
Armc9,0.742239419,-0.430043472,2.61E-08,7.45E-08,DOWN
Knop1,0.742199079,-0.430121883,0,0,DOWN
Zfp84,0.742180421,-0.430158153,2.02E-07,5.47E-07,DOWN
Heg1,0.7420407,-0.430429776,0,0,DOWN
2510009E07Rik,0.741936078,-0.430633199,5.98E-05,0.000137964,DOWN
Josd1,0.741886157,-0.430730273,1.03E-10,3.30E-10,DOWN
Hnrnpa1,0.741882092,-0.430738179,0,0,DOWN
Nsmce1,0.741820052,-0.43085883,0,0,DOWN
Nat9,0.741803773,-0.430890488,1.25E-12,4.37E-12,DOWN
Tra2a,0.741760952,-0.430973771,0,0,DOWN
Rpl36,0.741752485,-0.43099024,0,0,DOWN
Eef2kmt,0.741620049,-0.431247849,1.55E-15,6.07E-15,DOWN
Man1a,0.741528177,-0.431426581,6.69E-08,1.87E-07,DOWN
Stam,0.741463107,-0.431553185,6.08E-10,1.88E-09,DOWN
Irx3os,0.741422093,-0.431632989,0.003018236,0.006061591,DOWN
Zfp521,0.74140875,-0.431658952,1.76E-09,5.32E-09,DOWN
Krt7,0.741393827,-0.431687993,1.84E-09,5.55E-09,DOWN
Qrsl1,0.741336895,-0.431798782,1.31E-05,3.18E-05,DOWN
Sod2,0.741280433,-0.431908665,0,0,DOWN
Lztr1,0.741219058,-0.43202812,7.65E-12,2.59E-11,DOWN
Yrdc,0.741189132,-0.432086367,0,0,DOWN
Lamtor4,0.741149974,-0.432162588,0,0,DOWN
Fbxo18,0.741141774,-0.43217855,8.88E-16,3.50E-15,DOWN
Pkia,0.741123389,-0.432214339,6.58E-06,1.63E-05,DOWN
Asap1,0.741025106,-0.432405673,0,0,DOWN
Trappc9,0.740875701,-0.432696578,1.31E-07,3.59E-07,DOWN
Thyn1,0.74086814,-0.432711301,0,0,DOWN
Ctso,0.740843343,-0.432759589,4.90E-14,1.81E-13,DOWN
Stk19,0.740842806,-0.432760634,4.14E-11,1.35E-10,DOWN
Cbwd1,0.740835257,-0.432775335,7.79E-06,1.91E-05,DOWN
Hist1h1b,0.740613942,-0.433206386,1.92E-08,5.51E-08,DOWN
Thoc2,0.740602247,-0.433229169,0,0,DOWN
H2-T22,0.740601234,-0.433231142,2.20E-09,6.61E-09,DOWN
Ikbkb,0.740543205,-0.433344186,6.14E-14,2.27E-13,DOWN
Zfp677,0.740533059,-0.433363952,0.00260862,0.00527051,DOWN
Tsr2,0.740506978,-0.433414764,2.05E-09,6.18E-09,DOWN
Mark2,0.740476856,-0.43347345,0,0,DOWN
Eln,0.740469193,-0.433488381,0,0,DOWN
Trmt112,0.740391,-0.433640736,0,0,DOWN
Grb2,0.740318663,-0.433781697,0,0,DOWN
Tmem218,0.740206537,-0.434000219,3.33E-16,1.34E-15,DOWN
Spg7,0.740128157,-0.434152993,3.51E-13,1.25E-12,DOWN
Tgoln1,0.740010987,-0.434381405,0,0,DOWN
Rap1a,0.739991304,-0.434419777,0,0,DOWN
Dera,0.739978085,-0.43444555,2.20E-09,6.60E-09,DOWN
Akr1b10,0.739962997,-0.434474966,0,0,DOWN
Kdf1,0.739847143,-0.434700863,3.39E-09,1.01E-08,DOWN
Atp6v0a2,0.739835186,-0.434724179,5.47E-09,1.61E-08,DOWN
Stoml2,0.739834037,-0.434726419,0,0,DOWN
Rabl6,0.73979809,-0.434796519,0,0,DOWN
Snrpd2,0.739752221,-0.434885973,0,0,DOWN
Pld6,0.739729021,-0.434931218,0.001595638,0.003295531,DOWN
3110062M04Rik,0.739722561,-0.434943817,1.00E-09,3.06E-09,DOWN
Arhgap39,0.739514876,-0.435348925,7.90E-09,2.32E-08,DOWN
S100pbp,0.739466376,-0.435443546,3.04E-12,1.04E-11,DOWN
BC055324,0.739441748,-0.435491597,0.000720302,0.001534763,DOWN
4732491K20Rik,0.739441748,-0.435491597,5.27E-06,1.31E-05,DOWN
Smyd2,0.739295484,-0.435776994,0,0,DOWN
Yipf5,0.739291064,-0.43578562,0,0,DOWN
Slc35c2,0.739273731,-0.435819445,4.97E-09,1.47E-08,DOWN
Lca5,0.739262749,-0.435840876,0.000684176,0.001459832,DOWN
Tmem176b,0.739167421,-0.436026923,0,0,DOWN
Topors,0.739069927,-0.436217224,0,0,DOWN
Fam163a,0.739007038,-0.436339992,0.008112701,0.015585837,DOWN
Tmco1,0.738897227,-0.436554382,0,0,DOWN
Katna1,0.738843947,-0.436658413,1.11E-16,4.51E-16,DOWN
Sparcl1,0.738822838,-0.436699631,0.00021658,0.000480512,DOWN
Ogfr,0.73881448,-0.436715953,0,0,DOWN
Araf,0.738672869,-0.436992506,0,0,DOWN
Chmp2a,0.738547458,-0.437237465,0,0,DOWN
Hmgb3,0.738535062,-0.43726168,0,0,DOWN
Lrrc49,0.738419592,-0.437487264,6.71E-06,1.66E-05,DOWN
Med19,0.738406402,-0.437513034,0,0,DOWN
Asah1,0.73840319,-0.43751931,0,0,DOWN
Sde2,0.738329049,-0.437664173,0,0,DOWN
Sys1,0.738269891,-0.437779774,0,0,DOWN
Fancc,0.73825102,-0.43781665,0.003727115,0.007424962,DOWN
Zfp949,0.738238258,-0.43784159,3.35E-06,8.47E-06,DOWN
Smco4,0.738182263,-0.437951022,0,0,DOWN
Ccdc127,0.738175658,-0.437963931,0,0,DOWN
B4galt2,0.737965816,-0.438374106,1.56E-09,4.73E-09,DOWN
Map1lc3b,0.73792219,-0.438459395,0,0,DOWN
Aagab,0.737920262,-0.438463164,9.92E-08,2.74E-07,DOWN
Cd200,0.737748832,-0.438798363,0,0,DOWN
2810429I04Rik,0.737689734,-0.438913935,0.021690017,0.039535931,DOWN
Pgd,0.737669848,-0.438952828,0,0,DOWN
Asns,0.737654753,-0.43898235,1.78E-12,6.16E-12,DOWN
Tmem234,0.737520835,-0.43924429,0,0,DOWN
Srsf11,0.737473759,-0.439336379,0,0,DOWN
Wdyhv1,0.737419613,-0.439442306,6.11E-08,1.71E-07,DOWN
Son,0.737347739,-0.439582928,0,0,DOWN
Rdh14,0.737251962,-0.439770339,0,0,DOWN
Pold4,0.737233033,-0.43980738,2.22E-16,8.96E-16,DOWN
Nup37,0.737217055,-0.439838648,1.89E-10,5.97E-10,DOWN
Exoc8,0.737147316,-0.439975131,0.001867769,0.003833565,DOWN
Platr25,0.737094313,-0.440078867,7.03E-05,0.000161656,DOWN
Prelid1,0.737093915,-0.440079646,0,0,DOWN
Fam149a,0.737074993,-0.440116682,0.000391543,0.000850291,DOWN
Mrps10,0.736973178,-0.440315981,0,0,DOWN
Elp6,0.736952045,-0.440357352,1.39E-07,3.81E-07,DOWN
Metap1d,0.736915181,-0.44042952,2.30E-10,7.24E-10,DOWN
Rab30,0.736880399,-0.440497617,0.000120865,0.000273303,DOWN
Hnrnph2,0.736878691,-0.44050096,1.11E-16,4.51E-16,DOWN
Ift20,0.736865609,-0.440526573,0,0,DOWN
Rtf1,0.736860268,-0.440537031,0,0,DOWN
Fem1a,0.736800388,-0.440654274,1.16E-05,2.82E-05,DOWN
0610040B10Rik,0.736782144,-0.440689997,0.000222262,0.000492677,DOWN
Armc1,0.736774169,-0.440705612,0,0,DOWN
Retnlg,0.73671909,-0.440813468,0.009301168,0.017772452,DOWN
Me2,0.736679547,-0.440890907,0,0,DOWN
Psmc4,0.736652513,-0.440943849,0,0,DOWN
Ptpn1,0.736556269,-0.44113235,0,0,DOWN
Nsun2,0.736542132,-0.441160041,0,0,DOWN
Hist4h4,0.736537094,-0.441169909,0.002697964,0.005442687,DOWN
Smim10l1,0.736521944,-0.441199586,0,0,DOWN
Zfand1,0.736470453,-0.441300448,1.78E-15,6.92E-15,DOWN
Ptges3l,0.736416469,-0.441406204,0.000108636,0.00024644,DOWN
Rcn1,0.736411417,-0.441416101,0,0,DOWN
Hist1h1c,0.736360487,-0.441515881,1.07E-13,3.89E-13,DOWN
Mt3,0.736346214,-0.441543845,9.12E-10,2.79E-09,DOWN
Gnpat,0.736306316,-0.441622018,4.26E-11,1.39E-10,DOWN
Gsta4,0.73625364,-0.441725234,0,0,DOWN
Xrcc6,0.73624405,-0.441744025,7.59E-12,2.57E-11,DOWN
Dctn3,0.736219229,-0.441792664,0,0,DOWN
Pomgnt1,0.736207383,-0.441815877,0,0,DOWN
Dusp5,0.736202457,-0.441825531,0.003606182,0.007189113,DOWN
Prrx2,0.736161443,-0.441905906,2.42E-05,5.76E-05,DOWN
Snip1,0.736117347,-0.441992326,3.69E-10,1.15E-09,DOWN
Eif1a,0.736114996,-0.441996933,0,0,DOWN
Pard3b,0.736112974,-0.442000897,2.15E-10,6.77E-10,DOWN
Dcp2,0.736110267,-0.442006202,1.86E-12,6.43E-12,DOWN
Slc37a4,0.735994196,-0.442233706,0.000566721,0.001216959,DOWN
Ddx31,0.735981754,-0.442258095,0.000329795,0.000719909,DOWN
Kank4,0.735969078,-0.442282942,0.000151242,0.000339857,DOWN
Peak1,0.735953878,-0.442312738,0,0,DOWN
Ppa2,0.73594414,-0.442331828,0,0,DOWN
Tmem165,0.735927271,-0.442364898,0,0,DOWN
Eif6,0.735925606,-0.442368162,0,0,DOWN
Utp11,0.735880283,-0.442457016,0,0,DOWN
Ythdc1,0.735877519,-0.442462433,0,0,DOWN
Auh,0.735846771,-0.442522717,4.10E-11,1.33E-10,DOWN
Gpbp1l1,0.735791193,-0.442631686,0,0,DOWN
Fggy,0.735706506,-0.442797746,3.41E-11,1.12E-10,DOWN
Brms1,0.735663114,-0.442882838,1.01E-10,3.24E-10,DOWN
Mrps24,0.735615593,-0.442976033,0,0,DOWN
Nelfa,0.735555792,-0.44309332,3.86E-12,1.32E-11,DOWN
Fam135a,0.735553734,-0.443097358,9.61E-14,3.51E-13,DOWN
Coq3,0.735513437,-0.443176396,4.79E-06,1.20E-05,DOWN
Thoc1,0.735478547,-0.443244834,1.48E-12,5.16E-12,DOWN
Map10,0.735441438,-0.443317627,0.007969713,0.015328993,DOWN
Mkrn2,0.73541822,-0.443363176,4.00E-15,1.54E-14,DOWN
Zscan29,0.735327597,-0.443540964,2.06E-06,5.28E-06,DOWN
Xpo6,0.735237557,-0.443717631,7.77E-16,3.07E-15,DOWN
Rex1bd,0.735236593,-0.443719522,0,0,DOWN
Phospho2,0.735136729,-0.443915492,2.89E-15,1.12E-14,DOWN
Ext2,0.735103255,-0.443981184,0,0,DOWN
Zfp28,0.735027298,-0.444130264,0.001637705,0.003377127,DOWN
Pkm,0.735012546,-0.44415922,0,0,DOWN
Rbm17,0.734884492,-0.444410588,0,0,DOWN
1110034G24Rik,0.734827133,-0.444523196,4.15E-09,1.23E-08,DOWN
Card19,0.734776106,-0.444623381,1.11E-16,4.51E-16,DOWN
Mesd,0.73470674,-0.444759586,0,0,DOWN
Pwp2,0.734672148,-0.444827512,0.000687799,0.001467246,DOWN
Lgals7,0.73464182,-0.444887069,0,0,DOWN
Clock,0.734617006,-0.4449358,0,0,DOWN
Ppp2r2a,0.734577652,-0.445013089,0,0,DOWN
Chchd6,0.734559716,-0.445048316,2.30E-12,7.95E-12,DOWN
Ankrd24,0.734540408,-0.445086238,2.81E-11,9.23E-11,DOWN
Sdf2,0.734499733,-0.445166128,0,0,DOWN
Commd1,0.734476189,-0.445212374,0,0,DOWN
Kdelr1,0.734471021,-0.445222526,0,0,DOWN
Upf3a,0.734469586,-0.445225345,0,0,DOWN
Ndufb10,0.734453535,-0.445256874,0,0,DOWN
Tmem159,0.734384049,-0.445393371,1.17E-07,3.21E-07,DOWN
Snx2,0.734355159,-0.445450127,0,0,DOWN
Rp9,0.734326081,-0.445507255,0,0,DOWN
Ehd3,0.734210129,-0.445735078,7.79E-05,0.00017855,DOWN
Maged2,0.734118284,-0.44591556,0,0,DOWN
Dus4l,0.734077336,-0.445996033,0.002552341,0.005162602,DOWN
Snrnp70,0.73397088,-0.446205268,0,0,DOWN
Oxld1,0.733909594,-0.446325739,2.08E-11,6.88E-11,DOWN
Rfk,0.733901383,-0.446341879,0,0,DOWN
Ccsap,0.733892802,-0.446358748,0.017756088,0.032803424,DOWN
Ankrd13a,0.733640003,-0.446855789,2.13E-12,7.37E-12,DOWN
Spg20,0.733628673,-0.446878069,2.63E-13,9.45E-13,DOWN
Tnpo3,0.733626634,-0.446882079,0,0,DOWN
Nit2,0.733556995,-0.447019031,0,0,DOWN
Trmt13,0.733539271,-0.44705389,3.31E-09,9.84E-09,DOWN
Cars2,0.733539271,-0.44705389,2.62E-09,7.85E-09,DOWN
Kcnab1,0.733526631,-0.447078751,3.84E-07,1.03E-06,DOWN
Snrnp35,0.7334939,-0.447143127,8.06E-08,2.24E-07,DOWN
Aste1,0.73348811,-0.447154515,0.001583446,0.003271375,DOWN
Lasp1,0.733481408,-0.447167697,0,0,DOWN
Ostm1,0.733433832,-0.447261278,2.67E-06,6.80E-06,DOWN
Lyrm2,0.733433087,-0.447262743,0,0,DOWN
Abhd3,0.733416315,-0.447295735,6.12E-09,1.80E-08,DOWN
Nadk2,0.733396928,-0.447333871,3.89E-13,1.38E-12,DOWN
Smarca4,0.733393144,-0.447341315,0,0,DOWN
Mrpl34,0.733358092,-0.44741027,0,0,DOWN
Ywhab,0.733350346,-0.447425509,0,0,DOWN
Sema5b,0.733275567,-0.447572626,1.26E-09,3.82E-09,DOWN
Vps45,0.733204347,-0.447712755,1.73E-07,4.72E-07,DOWN
Rgcc,0.733140376,-0.447838635,1.66E-10,5.25E-10,DOWN
Rab13,0.733137678,-0.447843943,0,0,DOWN
Fez2,0.733074133,-0.447968995,1.44E-15,5.65E-15,DOWN
Zfp715,0.733061069,-0.447994705,0.000168497,0.000377302,DOWN
Snx16,0.732983947,-0.448146493,1.08E-08,3.13E-08,DOWN
Hadhb,0.732978722,-0.448156777,0,0,DOWN
Bcl11a,0.732898367,-0.448314944,6.03E-05,0.000139324,DOWN
Senp1,0.732896491,-0.448318638,7.23E-09,2.13E-08,DOWN
Lsm1,0.732787167,-0.448533856,0,0,DOWN
Rdh10,0.732695587,-0.448714169,1.36E-08,3.93E-08,DOWN
Memo1,0.732606344,-0.4488899,7.77E-16,3.07E-15,DOWN
Abi1,0.732572583,-0.448956387,0,0,DOWN
Tmem86a,0.732566312,-0.448968737,0,0,DOWN
Pcbp1,0.732564429,-0.448972445,0,0,DOWN
Snx33,0.73256241,-0.448976422,1.46E-07,3.99E-07,DOWN
Fam104a,0.732531915,-0.449036478,0,0,DOWN
Nfic,0.732450656,-0.449196525,0,0,DOWN
Fkbp5,0.732440788,-0.449215961,0,0,DOWN
Fem1c,0.732405424,-0.449285619,1.32E-12,4.59E-12,DOWN
Rnf11,0.732389837,-0.449316323,0,0,DOWN
Ykt6,0.732294745,-0.449503652,1.15E-14,4.37E-14,DOWN
Slc38a9,0.732191669,-0.449706737,6.48E-12,2.20E-11,DOWN
Irs1,0.732190248,-0.449709536,1.95E-05,4.67E-05,DOWN
Wdr37,0.732137479,-0.449813516,8.22E-09,2.41E-08,DOWN
Tmem41b,0.732134297,-0.449819785,1.67E-15,6.49E-15,DOWN
Atp6v1a,0.732113115,-0.449861525,0,0,DOWN
Arsk,0.732110653,-0.449866377,3.11E-08,8.83E-08,DOWN
Aco2,0.732108045,-0.449871518,0,0,DOWN
Myef2,0.732102556,-0.449882334,0,0,DOWN
Fam168b,0.732080162,-0.449926465,0,0,DOWN
Pnpla8,0.732051382,-0.449983182,0,0,DOWN
Nudt7,0.732035273,-0.450014929,3.62E-05,8.48E-05,DOWN
Zfp180,0.732022864,-0.450039385,3.71E-06,9.36E-06,DOWN
Gtf2i,0.73200173,-0.450081037,0,0,DOWN
Map4k2,0.731947169,-0.450188575,4.41E-05,0.000102718,DOWN
Coq2,0.731930054,-0.450222309,0,0,DOWN
Elf2,0.731854338,-0.45037156,0,0,DOWN
Igsf3,0.731812893,-0.450453262,3.18E-08,9.03E-08,DOWN
Psma5,0.73177639,-0.450525226,0,0,DOWN
Mrps5,0.731760535,-0.450556485,0,0,DOWN
Slc35f6,0.731747636,-0.450581914,9.61E-08,2.66E-07,DOWN
Surf4,0.731693018,-0.450689603,0,0,DOWN
Slc7a8,0.731655324,-0.450763927,0.002790159,0.005622942,DOWN
D6Wsu163e,0.731655324,-0.450763927,0.001826185,0.003752496,DOWN
Polk,0.731655324,-0.450763927,0.000265688,0.000585068,DOWN
Ctnnbl1,0.731641369,-0.450791444,1.11E-15,4.36E-15,DOWN
Gspt1,0.731636605,-0.450800837,0,0,DOWN
Fam122a,0.731563373,-0.450945249,0,0,DOWN
Rmst,0.731436983,-0.451194521,3.26E-09,9.70E-09,DOWN
Chek1,0.731426119,-0.451215949,0.004941854,0.009721583,DOWN
Rnf146,0.731380546,-0.451305842,0,0,DOWN
Rrn3,0.731368202,-0.451330191,1.11E-16,4.51E-16,DOWN
Anapc4,0.731314478,-0.451436171,0,0,DOWN
Snrpd3,0.731308111,-0.451448732,0,0,DOWN
Lrrk1,0.731119278,-0.451821302,1.89E-15,7.35E-15,DOWN
Trpc4ap,0.731030345,-0.451996801,0,0,DOWN
H2afv,0.730927565,-0.452199654,0,0,DOWN
Trim7,0.730853352,-0.452346141,0,0,DOWN
Tfe3,0.730825697,-0.452400732,7.30E-13,2.57E-12,DOWN
Vav2,0.730811685,-0.452428394,2.73E-10,8.53E-10,DOWN
Tanc1,0.730785838,-0.45247942,0,0,DOWN
Sirt4,0.730768144,-0.452514349,1.72E-05,4.12E-05,DOWN
Yy1,0.730723521,-0.452602449,0,0,DOWN
Gm9801,0.730708885,-0.452631345,0.014784684,0.027607749,DOWN
