x,norm_foldChange,logFC,pvalue,pvalue.adj.FDR,State
Otub2,0.810696054,-0.302766974,0.749779983,0.927472963,NA
Msx1,0.810521495,-0.303077649,0.027245732,0.05871188,NA
Slc16a9,0.810460728,-0.303185815,0.139221615,0.254960377,NA
Wdr27,0.810453214,-0.303199191,0.047745101,0.098037533,NA
Snx30,0.810316644,-0.303442322,0.236647139,0.401144276,NA
BC024063,0.81025689,-0.303548711,0.386700207,0.601061012,NA
Rtl5,0.810024058,-0.303963338,0.853727409,0.97463271,NA
Nuak2,0.809755571,-0.304441606,0.136650685,0.250786144,NA
Gm16365,0.8096567,-0.30461777,0.504526478,0.730586544,NA
Slc41a2,0.8096567,-0.30461777,0.366101538,0.574004964,NA
Atxn1l,0.809586148,-0.30474349,0.100482657,0.191239939,NA
Gm527,0.809509248,-0.304880532,0.296900493,0.484968,NA
Poc1b,0.809350128,-0.305164142,0.078052674,0.153467646,NA
3100003L05Rik,0.809117288,-0.305579246,0.704917649,0.889953471,NA
Mlst8,0.809117288,-0.305579246,0.151206423,0.27464562,NA
Rdh12,0.808990864,-0.305804685,0.820822792,0.964998213,NA
Nrip3,0.808990864,-0.305804685,0.765641588,0.941559237,NA
Lipe,0.808990864,-0.305804685,0.030226385,0.064669949,NA
Ikbke,0.808504983,-0.306671429,0.643705108,0.838631088,NA
Prkab2,0.80830389,-0.307030304,0.099953419,0.190305922,NA
Mtus1,0.80817617,-0.307258282,0.061652514,0.123855999,NA
Nol6,0.808107879,-0.307380196,0.033906365,0.071890215,NA
Npas3,0.807811233,-0.307909888,0.045243269,0.093326626,NA
Zcchc4,0.807668428,-0.30816495,0.024069159,0.052478353,NA
Eps8l2,0.807615334,-0.308259792,0.387871441,0.60255009,NA
Pomgnt2,0.807568442,-0.30834356,0.032351798,0.068874652,NA
Ldhal6b,0.807413884,-0.308619701,0.986858947,0.999994095,NA
Tex38,0.807413884,-0.308619701,0.979950993,0.999994095,NA
Gm10605,0.807413884,-0.308619701,0.972308894,0.999994095,NA
Ankrd55,0.807413884,-0.308619701,0.971845813,0.999994095,NA
A330015K06Rik,0.807413884,-0.308619701,0.971828873,0.999994095,NA
Tcl1b2,0.807413884,-0.308619701,0.971793542,0.999994095,NA
Gdf10,0.807413884,-0.308619701,0.95129058,0.999994095,NA
1110017D15Rik,0.807413884,-0.308619701,0.905003215,0.999994095,NA
C2cd4a,0.807413884,-0.308619701,0.89067971,0.996806838,NA
C4b,0.807413884,-0.308619701,0.89064099,0.996806838,NA
Zfand4,0.807413884,-0.308619701,0.886935531,0.995876869,NA
Adgra1,0.807413884,-0.308619701,0.840068458,0.964998213,NA
Klhl10,0.807413884,-0.308619701,0.740260989,0.919729716,NA
Col6a4,0.807413884,-0.308619701,0.488506644,0.712132531,NA
Epg5,0.807413884,-0.308619701,0.38825598,0.603052748,NA
Wars2,0.807413884,-0.308619701,0.121339838,0.225173046,NA
Vars2,0.806798477,-0.309719735,0.042531161,0.088238219,NA
Gm28557,0.806612878,-0.310051656,0.494259963,0.718771637,NA
Nptx2,0.806612878,-0.310051656,0.324376451,0.524935778,NA
Ggact,0.806336757,-0.310545605,0.047942359,0.098411928,NA
Fam35a,0.806289067,-0.310630935,0.026507139,0.057245002,NA
Ngef,0.806266989,-0.31067044,0.464299092,0.692406868,NA
Defb42,0.806266989,-0.31067044,0.223512238,0.384145882,NA
0610038B21Rik,0.806178046,-0.310829599,0.371418904,0.580731012,NA
Mettl17,0.806150042,-0.310879713,0.027323098,0.058865772,NA
Zfp729b,0.806074148,-0.311015541,0.137573382,0.252222118,NA
Hdc,0.806015361,-0.311120762,0.096268226,0.183980103,NA
8430432A02Rik,0.805951177,-0.311235649,0.911067687,0.999994095,NA
Gm45890,0.805951177,-0.311235649,0.662430159,0.857099444,NA
Egflam,0.805570473,-0.311917291,0.475355626,0.696606045,NA
CAAA01147332.1,0.805395349,-0.312230954,0.842453959,0.966195927,NA
Zfp280c,0.8050857,-0.31278573,0.033370232,0.070867411,NA
Reck,0.804973897,-0.312986094,0.188606252,0.331674716,NA
Gm26981,0.804710489,-0.313458258,0.49526098,0.719856922,NA
Phka1,0.804710489,-0.313458258,0.237941176,0.403027,NA
Kank4,0.804663836,-0.313541899,0.024057796,0.052470929,NA
Arhgef6,0.80445993,-0.313907532,0.634824282,0.836475803,NA
Parm1,0.804420294,-0.313978616,0.089551516,0.173117178,NA
Ccdc130,0.80440414,-0.314007588,0.177143331,0.313439121,NA
1700037C18Rik,0.804389862,-0.314033197,0.159653591,0.287926643,NA
Ccr10,0.804158182,-0.314448779,0.980179777,0.999994095,NA
Gm26603,0.804158182,-0.314448779,0.980171411,0.999994095,NA
Il1rapl1,0.804158182,-0.314448779,0.790592116,0.962395207,NA
Ccdc134,0.804158182,-0.314448779,0.548982852,0.764392515,NA
Dnaaf5,0.804158182,-0.314448779,0.128108151,0.236512875,NA
Slc26a11,0.804076359,-0.314595581,0.033685933,0.071468803,NA
Pomc,0.804069049,-0.314608697,0.044923045,0.092743443,NA
Arsb,0.804019487,-0.314697627,0.087015886,0.168561326,NA
Usp49,0.803845767,-0.315009376,0.33540392,0.538843062,NA
Galnt6,0.803703342,-0.315265014,0.718034566,0.901451055,NA
Abcb6,0.803569056,-0.315506086,0.023016619,0.050400129,NA
Itgb3bp,0.80352769,-0.315580354,0.023802288,0.051987928,NA
Tmem69,0.803424685,-0.315765307,0.08252115,0.160704212,NA
Tango2,0.803369461,-0.315864475,0.134120745,0.246554835,NA
Dab1,0.802838538,-0.316818224,0.151055252,0.274396234,NA
Parp3,0.802719617,-0.31703194,0.794870871,0.964998213,NA
Gm28884,0.802719617,-0.31703194,0.626364055,0.836475803,NA
Gm10244,0.802719617,-0.31703194,0.438172374,0.665534851,NA
Slc29a2,0.802719617,-0.31703194,0.190062395,0.333849609,NA
Gpsm3,0.802577139,-0.317288033,0.034753346,0.073559885,NA
Zfp202,0.802186602,-0.317990223,0.163243623,0.293598087,NA
Snta1,0.802172174,-0.318016173,0.02391406,0.052186204,NA
Adgrb2,0.802041358,-0.318251463,0.22854275,0.391397514,NA
Fli1,0.801908789,-0.318489945,0.804302258,0.964998213,NA
Hoxb5,0.801908789,-0.318489945,0.525913967,0.75596789,NA
Prim2,0.801852281,-0.318591611,0.126485971,0.233757985,NA
Acss2,0.801826656,-0.318637716,0.044586665,0.092106662,NA
Dpp10,0.801623005,-0.319004183,0.862989933,0.980848427,NA
Oraov1,0.801122694,-0.319904882,0.025066984,0.05448578,NA
Mcm10,0.801026115,-0.320078816,0.617160546,0.835809538,NA
Pnpla6,0.800449482,-0.32111774,0.045594623,0.093963209,NA
Zfp273,0.800430114,-0.321152649,0.173243803,0.307281352,NA
Npsr1,0.800392893,-0.321219737,0.811378918,0.964998213,NA
Suv39h2,0.800392893,-0.321219737,0.117055147,0.218826735,NA
Polrmt,0.800392893,-0.321219737,0.095005156,0.18182972,NA
Ybey,0.800337218,-0.321320095,0.04997238,0.102197211,NA
Gm26910,0.800204831,-0.321558756,0.30312948,0.493824209,NA
Slc19a1,0.800152967,-0.321652265,0.024643689,0.053636424,NA
Fndc1,0.799790518,-0.322305918,0.26867167,0.444498033,NA
Blm,0.799782838,-0.322319772,0.040729202,0.084819988,NA
Armcx4,0.799639978,-0.322577493,0.060448993,0.121648217,NA
Gm11361,0.799620313,-0.322612973,0.279351999,0.45978378,NA
Gpd1l,0.799486104,-0.322855137,0.137273894,0.251766379,NA
C3ar1,0.799003322,-0.323726593,0.993109,0.999994095,NA
Gm42567,0.799003322,-0.323726593,0.993108653,0.999994095,NA
Vmn2r18,0.799003322,-0.323726593,0.972986249,0.999994095,NA
Bcan,0.799003322,-0.323726593,0.97297582,0.999994095,NA
Fbp2,0.799003322,-0.323726593,0.972973858,0.999994095,NA
Mab21l3,0.799003322,-0.323726593,0.972945473,0.999994095,NA
Serinc4,0.799003322,-0.323726593,0.959083124,0.999994095,NA
Utf1,0.799003322,-0.323726593,0.939796838,0.999994095,NA
4731419I09Rik,0.799003322,-0.323726593,0.933963835,0.999994095,NA
Igfn1,0.799003322,-0.323726593,0.933888089,0.999994095,NA
Plet1os,0.799003322,-0.323726593,0.933880589,0.999994095,NA
Kbtbd6,0.799003322,-0.323726593,0.916766214,0.999994095,NA
Gm42893,0.799003322,-0.323726593,0.832618857,0.964998213,NA
Rad21l,0.799003322,-0.323726593,0.684333095,0.875374762,NA
Slc23a3,0.799003322,-0.323726593,0.442466679,0.67099855,NA
G730003C15Rik,0.799003322,-0.323726593,0.24453917,0.409331009,NA
Nfkb2,0.799003322,-0.323726593,0.05868975,0.118348689,NA
Ror2,0.799003322,-0.323726593,0.031320923,0.066787808,NA
Emid1,0.798696603,-0.324280517,0.068751371,0.136824911,NA
Wnt2b,0.798681792,-0.324307271,0.031852775,0.067870702,NA
Nat8f1,0.798565512,-0.324517327,0.085392388,0.165871192,NA
Slc25a30,0.798550629,-0.324544216,0.154903489,0.280493499,NA
Npffr1,0.798238726,-0.325107823,0.740527278,0.919765845,NA
Tmem114,0.798185031,-0.325204872,0.029145463,0.062506023,NA
Nhlrc3,0.798079619,-0.325395413,0.048196013,0.098860796,NA
Epb41l4a,0.798034833,-0.325476375,0.09573661,0.183070238,NA
Zfp346,0.797930835,-0.325664397,0.02546002,0.055291482,NA
Lacc1,0.797885835,-0.325745761,0.494886603,0.719532713,NA
Ncald,0.797869984,-0.325774422,0.364263474,0.57148545,NA
Il15ra,0.797724917,-0.326036754,0.75926847,0.935874439,NA
Gne,0.797589157,-0.326282298,0.086674311,0.168030956,NA
Slc35e1,0.797372703,-0.326673877,0.114560717,0.215094923,NA
Ankrd44,0.797347357,-0.326719737,0.023607804,0.051586499,NA
Mtmr10,0.797123314,-0.327125169,0.137328863,0.251843846,NA
Tmem170b,0.796990719,-0.32736517,0.182684123,0.322349239,NA
Top3a,0.796967645,-0.327406939,0.059530716,0.119910052,NA
Adamts5,0.796927989,-0.327478728,0.647428599,0.84235352,NA
Hif3a,0.796927989,-0.327478728,0.347454194,0.549339744,NA
Angptl1,0.796872647,-0.327578918,0.064845274,0.129769268,NA
Apoa2,0.79654485,-0.328172498,0.586050713,0.802912612,NA
Ces1h,0.796478255,-0.32829312,0.310798422,0.504779506,NA
Mtmr11,0.796478255,-0.32829312,0.056910184,0.114994613,NA
Fam196b,0.796466804,-0.328313862,0.203899718,0.355034259,NA
Tmsb15l,0.796118834,-0.328944302,0.488266512,0.711834928,NA
Kcnf1,0.795988215,-0.329181023,0.209041167,0.362771049,NA
Plekhg1,0.795924851,-0.329295874,0.09513005,0.182033531,NA
Apaf1,0.795869976,-0.329395343,0.041774952,0.086833256,NA
Dnph1,0.795794474,-0.329532215,0.045850023,0.09443052,NA
BC048403,0.795742084,-0.329627194,0.517144395,0.745855237,NA
Gm33370,0.795514225,-0.330040367,0.286643017,0.470180113,NA
Slc25a42,0.795452196,-0.330152862,0.365893503,0.573724261,NA
Gm15445,0.795105745,-0.330781351,0.88866523,0.996806838,NA
Ramp3,0.795105745,-0.330781351,0.886634421,0.995745224,NA
Cacng4,0.795105745,-0.330781351,0.813081933,0.964998213,NA
Zfp184,0.794571656,-0.331750764,0.10659068,0.201681189,NA
Adamtsl1,0.794497013,-0.3318863,0.17255126,0.306303901,NA
Lrrc7,0.794437589,-0.331994209,0.736787297,0.917193778,NA
Zcchc12,0.794437589,-0.331994209,0.665177419,0.859249034,NA
Map9,0.794322968,-0.332202375,0.163724215,0.294355396,NA
B3gnt8,0.794275492,-0.332288606,0.663988107,0.858553679,NA
Ston2,0.794256768,-0.332322617,0.036330321,0.076496691,NA
Fastkd5,0.794233153,-0.332365511,0.334500106,0.538843062,NA
Kctd15,0.794123913,-0.332563956,0.034053784,0.072164108,NA
6430548M08Rik,0.794075548,-0.332651823,0.149005833,0.271035495,NA
Vsig10l,0.794009551,-0.332771733,0.716325014,0.899761346,NA
Zfp324,0.794009551,-0.332771733,0.249436598,0.416541852,NA
Zfp52,0.793914129,-0.332945123,0.552068607,0.767734354,NA
Gm26901,0.79380051,-0.333151606,0.276769054,0.456291809,NA
Abca5,0.793756136,-0.333232255,0.031594211,0.067334269,NA
Nell2,0.793748755,-0.333245671,0.048502161,0.099457836,NA
Cd37,0.793492955,-0.333710682,0.980157405,0.999994095,NA
Slc16a5,0.793492955,-0.333710682,0.885857091,0.995467249,NA
Rpgrip1l,0.793270563,-0.334115081,0.045614151,0.09399366,NA
Rgn,0.793210974,-0.334223457,0.256813877,0.427454112,NA
Fbxl16,0.793084779,-0.334453,0.377436011,0.588715946,NA
Ipmk,0.793021479,-0.334568153,0.035435862,0.074884331,NA
Daglb,0.792979794,-0.33464399,0.042035187,0.087319129,NA
Acss1,0.792967114,-0.334667059,0.191012254,0.335250147,NA
Fitm1,0.792611296,-0.335314567,0.908162151,0.999994095,NA
Knstrn,0.792344961,-0.335799425,0.617867598,0.836423515,NA
Cptp,0.792323552,-0.335838408,0.072614145,0.14371716,NA
Tapbpl,0.792292057,-0.335895756,0.029306715,0.062817797,NA
Adcy3,0.792238039,-0.335994122,0.092237256,0.177644276,NA
Kbtbd3,0.792238039,-0.335994122,0.038942242,0.081424314,NA
Sema3b,0.792216421,-0.336033488,0.345678948,0.547212319,NA
Arap1,0.792133387,-0.336184709,0.11284335,0.212192695,NA
Ticam1,0.792133387,-0.336184709,0.036337781,0.076499767,NA
Erlin1,0.791728253,-0.33692276,0.037132077,0.078010487,NA
Zcchc18,0.791673017,-0.337023416,0.596826078,0.814255418,NA
Slc25a40,0.791523291,-0.337296292,0.057627891,0.116385395,NA
Piga,0.791478083,-0.337378694,0.195100777,0.341668163,NA
Ppp1r14c,0.791393767,-0.337532393,0.92769712,0.999994095,NA
Gfra2,0.791393767,-0.337532393,0.79175798,0.963364618,NA
A730020M07Rik,0.791393767,-0.337532393,0.71088739,0.8950511,NA
Atxn7l2,0.791393767,-0.337532393,0.230500859,0.394477722,NA
Nr0b2,0.791335344,-0.3376389,0.06067729,0.122033158,NA
Rad51b,0.791246008,-0.337801778,0.122942924,0.227720686,NA
Pgbd1,0.791180912,-0.337920475,0.741294372,0.920225464,NA
Lrrc3b,0.791120778,-0.338030131,0.53054313,0.758136303,NA
Ckap2,0.791092398,-0.338081886,0.391454,0.607304763,NA
Cpt1c,0.790503287,-0.339156634,0.40719914,0.62693171,NA
Ppp1r14a,0.790464355,-0.339227687,0.410474865,0.630876683,NA
Gpr179,0.790286922,-0.33955156,0.43807335,0.665452473,NA
Chrna1os,0.790204351,-0.339702304,0.111703655,0.210269455,NA
Gm26707,0.789603283,-0.340800106,0.988342262,0.999994095,NA
Col11a2,0.789603283,-0.340800106,0.988332851,0.999994095,NA
Gm12089,0.789603283,-0.340800106,0.977324679,0.999994095,NA
Htra4,0.789603283,-0.340800106,0.974695944,0.999994095,NA
Tmod2,0.789603283,-0.340800106,0.968225657,0.999994095,NA
Crispld1,0.789603283,-0.340800106,0.962417367,0.999994095,NA
Prr18,0.789603283,-0.340800106,0.952740132,0.999994095,NA
2810457G06Rik,0.789603283,-0.340800106,0.877274995,0.990144004,NA
Tepp,0.789603283,-0.340800106,0.852188884,0.9736451,NA
Gm4577,0.789603283,-0.340800106,0.831993969,0.964998213,NA
2700012I20Rik,0.789603283,-0.340800106,0.791450316,0.963178723,NA
Dnajc16,0.789603283,-0.340800106,0.129875682,0.239552516,NA
Asah2,0.78929168,-0.341369554,0.111551472,0.210022958,NA
Stbd1,0.789122258,-0.341679262,0.024044074,0.052446783,NA
Sepsecs,0.788988567,-0.341923701,0.036855672,0.077487396,NA
Rbfox1,0.788925803,-0.342038471,0.250421121,0.418044778,NA
Zfp408,0.788834189,-0.342206014,0.208272022,0.36162882,NA
Alg8,0.78880328,-0.342262544,0.067799117,0.13510649,NA
Smad6,0.788661317,-0.342522213,0.04089277,0.085133737,NA
Pqlc2,0.788437989,-0.342930804,0.04912742,0.100625246,NA
Tmem241,0.788406461,-0.342988495,0.035798035,0.075456231,NA
Susd1,0.787774086,-0.344146134,0.285805158,0.46915589,NA
Rad9a,0.787330226,-0.34495923,0.051983876,0.105982174,NA
Cobl,0.786942895,-0.345669146,0.533947097,0.758136303,NA
Lyrm7os,0.786906858,-0.345735214,0.360965437,0.567073852,NA
Amigo2,0.786779349,-0.345969003,0.098605558,0.187956749,NA
Gimap6,0.786710963,-0.346094406,0.870796723,0.984348616,NA
Kcns3,0.786710963,-0.346094406,0.397689637,0.614816432,NA
Hectd2,0.786710963,-0.346094406,0.290697552,0.476001902,NA
Brca1,0.786484376,-0.346509989,0.114816291,0.215492967,NA
Hmgxb3,0.786469937,-0.346536476,0.056269199,0.113804037,NA
Abcd4,0.786408196,-0.346649737,0.024991361,0.054339317,NA
Pctp,0.78575156,-0.347854864,0.527134643,0.757502361,NA
Pmfbp1,0.785526158,-0.348268777,0.763015583,0.939088799,NA
Ppp4r4,0.785060982,-0.34912337,0.661683288,0.856301112,NA
Rasal1,0.78484377,-0.349522594,0.282893285,0.464877469,NA
Map10,0.784649969,-0.349878881,0.062062886,0.124594679,NA
Gm15462,0.784475989,-0.350198804,0.979538373,0.999994095,NA
Gm28730,0.784475989,-0.350198804,0.978457935,0.999994095,NA
Tssk6,0.784475989,-0.350198804,0.901182553,0.999994095,NA
D730045B01Rik,0.784475989,-0.350198804,0.194620803,0.340887969,NA
Mblac1,0.784475989,-0.350198804,0.082140829,0.160058104,NA
Osbpl7,0.784475989,-0.350198804,0.04758291,0.097745081,NA
Frmd4a,0.784258623,-0.350598609,0.171549075,0.304767293,NA
Lrrc20,0.784215798,-0.35067739,0.198019867,0.346167285,NA
Prr36,0.784206964,-0.350693641,0.118170075,0.219847684,NA
Gm26670,0.784151959,-0.350794836,0.183173785,0.323069171,NA
St8sia2,0.783839756,-0.351369348,0.228709494,0.391649169,NA
Nat10,0.783479829,-0.352031962,0.031196507,0.066558381,NA
4930550C14Rik,0.783319968,-0.35232636,0.100170386,0.190682311,NA
Prodh,0.783308614,-0.352347271,0.055409019,0.112478319,NA
Itpr3,0.783129084,-0.352677967,0.048016688,0.098533831,NA
Aqp11,0.782993048,-0.352928597,0.083240876,0.162026076,NA
Ccdc17,0.782928699,-0.353047167,0.470331252,0.692406868,NA
Lrriq1,0.782697132,-0.353473936,0.911274987,0.999994095,NA
Gabrg3,0.782697132,-0.353473936,0.686260821,0.875374762,NA
Loxl3,0.782697132,-0.353473936,0.547995685,0.76335826,NA
Madd,0.782384053,-0.35405113,0.037424446,0.078566316,NA
Ncaph,0.782003252,-0.354753489,0.530858766,0.758136303,NA
Asap2,0.781530089,-0.355626677,0.148290386,0.269943905,NA
Fam177a,0.781515702,-0.355653234,0.069558657,0.138283737,NA
Zscan22,0.781490921,-0.355698983,0.211828781,0.366902806,NA
Oprd1,0.781247693,-0.356148071,0.956402369,0.999994095,NA
Igfbpl1,0.781247693,-0.356148071,0.938493807,0.999994095,NA
Gm43062,0.781247693,-0.356148071,0.934196025,0.999994095,NA
Catsperd,0.781247693,-0.356148071,0.923349742,0.999994095,NA
Gm14487,0.781247693,-0.356148071,0.894899363,0.998922199,NA
Slc22a21,0.781247693,-0.356148071,0.156642827,0.283219851,NA
Slx4ip,0.780976096,-0.356649703,0.190532331,0.334496857,NA
2900076A07Rik,0.780697983,-0.357163553,0.103286545,0.196029399,NA
Ccdc148,0.780619175,-0.357309194,0.597913813,0.815044863,NA
Zfp382,0.780619175,-0.357309194,0.419095782,0.642130955,NA
Zfp276,0.780619175,-0.357309194,0.054368881,0.110548382,NA
Bche,0.78042185,-0.357673925,0.367751422,0.575815943,NA
Ripk3,0.780325323,-0.357852377,0.301486002,0.49147063,NA
2610020C07Rik,0.780109055,-0.358252275,0.064883891,0.129833414,NA
Lynx1,0.780043921,-0.358372736,0.833164736,0.964998213,NA
Gm26692,0.780043921,-0.358372736,0.693891063,0.880754123,NA
Tmem8b,0.779979434,-0.358492011,0.19761039,0.345634724,NA
1110020A21Rik,0.779827243,-0.35877354,0.300241733,0.489886337,NA
Grhl1,0.779686758,-0.359033462,0.486212072,0.709414899,NA
Zfp9,0.779378679,-0.359603629,0.242900759,0.406898367,NA
Hk1os,0.779028239,-0.360252469,0.784529224,0.957426934,NA
Il18r1,0.779028239,-0.360252469,0.661842552,0.856395171,NA
Grk3,0.779028239,-0.360252469,0.408673944,0.628675694,NA
Chadl,0.779028239,-0.360252469,0.096308183,0.184038686,NA
Clcn6,0.778823716,-0.360631278,0.092893019,0.178235665,NA
Aldh18a1,0.778665056,-0.360925211,0.058602428,0.118208752,NA
Dsp,0.778634512,-0.360981803,0.053012592,0.107945969,NA
Fzd5,0.778548837,-0.361140555,0.060381576,0.121524909,NA
Rom1,0.778491595,-0.361246631,0.190929838,0.335135232,NA
Gm36839,0.778276039,-0.361646153,0.284978266,0.467953853,NA
Plch1,0.778276039,-0.361646153,0.066657248,0.132991798,NA
Gtf3c5,0.778207345,-0.361773497,0.038576832,0.08072854,NA
Sema4d,0.778159757,-0.361861722,0.69859755,0.884863542,NA
Foxred2,0.778159757,-0.361861722,0.462532347,0.692406868,NA
Sntb1,0.778045858,-0.362072905,0.201449054,0.351323741,NA
Prdm10,0.777961954,-0.362228493,0.133669847,0.24577836,NA
Fxyd4,0.777897574,-0.362347887,0.579464236,0.796131292,NA
Rad51ap1,0.777846615,-0.3624424,0.338164207,0.538843062,NA
Ttc7,0.77772955,-0.36265954,0.419537657,0.642708428,NA
Gm20219,0.777408638,-0.363254957,0.941564343,0.999994095,NA
Gm15910,0.777408638,-0.363254957,0.787419404,0.960104207,NA
Efhb,0.777408638,-0.363254957,0.337866258,0.538843062,NA
Tmem94,0.777408638,-0.363254957,0.116739584,0.218625623,NA
Wdr76,0.777408638,-0.363254957,0.039779081,0.083042399,NA
Eif5a2,0.777069898,-0.363883719,0.550825164,0.766220617,NA
Pole,0.776961851,-0.364084331,0.068604926,0.136574685,NA
Rb1,0.776961851,-0.364084331,0.025043722,0.054447182,NA
S1pr3,0.776752597,-0.364472935,0.270338773,0.44680772,NA
Rcsd1,0.776656527,-0.36465138,0.065348836,0.130658043,NA
Col11a1,0.77660136,-0.364753861,0.292486689,0.47869294,NA
Tfb1m,0.776551989,-0.36484558,0.043087194,0.08930751,NA
Gja4,0.776454762,-0.365026222,0.258995176,0.430722369,NA
Gm17227,0.776174656,-0.365546769,0.811848862,0.964998213,NA
Ccser1,0.776174656,-0.365546769,0.615075521,0.833556481,NA
Tmem18,0.776010421,-0.365852069,0.025973724,0.056314359,NA
Zkscan7,0.775981193,-0.365906408,0.070970738,0.140788521,NA
Csrnp2,0.775874279,-0.366105195,0.292510376,0.47869294,NA
Tmem164,0.775784422,-0.366272288,0.024531197,0.053415095,NA
Foxs1,0.775203223,-0.367353525,0.930691692,0.999994095,NA
Mast1,0.775203223,-0.367353525,0.912859548,0.999994095,NA
Lypd2,0.775203223,-0.367353525,0.912746164,0.999994095,NA
Lrrc4c,0.77492377,-0.367873697,0.327734596,0.529763505,NA
Spata2,0.774662824,-0.368359589,0.065237061,0.130474122,NA
Ghdc,0.774483644,-0.368693324,0.092716502,0.177931494,NA
Popdc2,0.774418605,-0.368814483,0.919223641,0.999994095,NA
Zfp811,0.774080283,-0.369444893,0.542647886,0.758136303,NA
Slc36a1,0.774080283,-0.369444893,0.483509974,0.706149377,NA
Ero1lb,0.774055539,-0.36949101,0.024515066,0.053385846,NA
Garem1,0.773771638,-0.370020245,0.216098253,0.373447685,NA
Sgtb,0.773771638,-0.370020245,0.167625833,0.30058846,NA
Tab1,0.773356302,-0.370794847,0.071574852,0.141830484,NA
Pgam2,0.773229022,-0.371032308,0.895552068,0.999199719,NA
Dhx58,0.773229022,-0.371032308,0.823981681,0.964998213,NA
6030498E09Rik,0.772767392,-0.371893875,0.850021921,0.972141622,NA
Zfp275,0.772767392,-0.371893875,0.050080608,0.102397373,NA
Gm16141,0.772496103,-0.37240044,0.510574638,0.738155923,NA
Lama4,0.772369878,-0.372636193,0.296908677,0.484968,NA
6430550D23Rik,0.772023989,-0.373282417,0.644953361,0.839925437,NA
Gm5577,0.772023989,-0.373282417,0.262787414,0.436112469,NA
Gcfc2,0.772023989,-0.373282417,0.029155202,0.062520131,NA
Susd2,0.771650055,-0.373981364,0.263500474,0.437149142,NA
Klf16,0.771640195,-0.373999799,0.066344926,0.132448818,NA
Gm26722,0.771537583,-0.37419166,0.067493744,0.134552177,NA
Brd3os,0.771502743,-0.374256809,0.054556212,0.110872302,NA
Tpx2,0.771380267,-0.374485854,0.040610933,0.084609318,NA
Asap3,0.771328347,-0.374582963,0.630945136,0.836475803,NA
Sytl1,0.771211902,-0.374800778,0.609806101,0.827776319,NA
Esrra,0.771038206,-0.375125745,0.153964376,0.279040155,NA
Zfp799,0.771026351,-0.375147927,0.059683919,0.120194166,NA
Hist1h4d,0.770803205,-0.375565525,0.029673353,0.063548584,NA
Dyx1c1,0.770713252,-0.375733896,0.216187693,0.373536985,NA
